period,index
2017.11.8,5.1515
2017.11.9,4.57
2017.11.10,3.9194
2017.11.11,4.0774
2017.11.12,4.7329
2017.11.13,5.1298
2017.11.14,4.7835
2017.11.15,4.5397
2017.11.16,4.6765
2017.11.17,4.4923
2017.11.18,3.7857
2017.11.19,5.0061
2017.11.20,6.0337
2017.11.21,5.8007
2017.11.22,4.8291
2017.11.23,4.6788
2017.11.24,4.4485
2017.11.25,4.6368
2017.11.26,5.1339
2017.11.27,5.6472
2017.11.28,5.3695
2017.11.29,5.128
2017.11.30,4.765
2017.12.1,4.221
2017.12.2,3.5424
2017.12.3,4.5465
2017.12.4,5.2038
2017.12.5,5.3361
2017.12.6,4.9293
2017.12.7,4.453
2017.12.8,4.3912
2017.12.9,4.2313
2017.12.10,4.3961
2017.12.11,5.2224
2017.12.12,4.8747
2017.12.13,4.5402
2017.12.14,4.6512
2017.12.15,3.7121
2017.12.16,3.5546
2017.12.17,4.0751
2017.12.18,5.4011
2017.12.19,4.8291
2017.12.20,4.5569
2017.12.21,4.1474
2017.12.22,3.6566
2017.12.23,3.6747
2017.12.24,3.4561
2017.12.25,4.5072
2017.12.26,4.9776
2017.12.27,4.9704
2017.12.28,4.5402
2017.12.29,3.4945
2017.12.30,3.657
2017.12.31,3.6972
2018.1.1,4.3469
2018.1.2,4.9266
2018.1.3,5.2671
2018.1.4,4.825
2018.1.5,3.7532
2018.1.6,3.9144
2018.1.7,4.4476
2018.1.8,4.8535
2018.1.9,4.9894
2018.1.10,4.7018
2018.1.11,4.4426
2018.1.12,4.0945
2018.1.13,3.6878
2018.1.14,4.5564
2018.1.15,5.5641
2018.1.16,5.2707
2018.1.17,4.7239
2018.1.18,4.7767
2018.1.19,3.9997
2018.1.20,4.1523
2018.1.21,4.7338
2018.1.22,5.1668
2018.1.23,5.0043
2018.1.24,4.7704
2018.1.25,4.8241
2018.1.26,4.3438
2018.1.27,4.6855
2018.1.28,4.6115
2018.1.29,5.4278
2018.1.30,5.0395
2018.1.31,4.8544
2018.2.1,5.2747
2018.2.2,5.0327
2018.2.3,4.6196
2018.2.4,5.1885
2018.2.5,5.9948
2018.2.6,5.7253
2018.2.7,5.7632
2018.2.8,5.1253
2018.2.9,4.1577
2018.2.10,4.0756
2018.2.11,4.6517
2018.2.12,4.6788
2018.2.13,4.5903
2018.2.14,3.4263
2018.2.15,2.9672
2018.2.16,3.4299
2018.2.17,4.4426
2018.2.18,4.9998
2018.2.19,6.1863
2018.2.20,5.751
2018.2.21,5.0756
2018.2.22,5.5574
2018.2.23,4.5379
2018.2.24,4.3429
2018.2.25,4.523
2018.2.26,5.7529
2018.2.27,5.0806
2018.2.28,4.509
2018.3.1,5.1569
2018.3.2,5.03
2018.3.3,4.4756
2018.3.4,5.4842
2018.3.5,5.3754
2018.3.6,4.7718
2018.3.7,4.9131
2018.3.8,4.9072
2018.3.9,4.03
2018.3.10,3.9437
2018.3.11,4.4846
2018.3.12,5.0801
2018.3.13,5.0196
2018.3.14,4.7262
2018.3.15,4.6851
2018.3.16,4.2052
2018.3.17,4.1884
2018.3.18,4.6079
2018.3.19,5.1578
2018.3.20,4.8029
2018.3.21,4.6733
2018.3.22,4.6296
2018.3.23,4.3085
2018.3.24,4.1103
2018.3.25,4.7018
2018.3.26,5.4616
2018.3.27,4.9497
2018.3.28,4.825
2018.3.29,4.4381
2018.3.30,3.9185
2018.3.31,3.7455
2018.4.1,4.1555
2018.4.2,4.9745
2018.4.3,4.7925
2018.4.4,4.8408
2018.4.5,5.0269
2018.4.6,4.2828
2018.4.7,4.3067
2018.4.8,4.2038
2018.4.9,4.8133
2018.4.10,4.6959
2018.4.11,4.933
2018.4.12,4.4679
2018.4.13,4.0237
2018.4.14,4.1415
2018.4.15,4.369
2018.4.16,4.9172
2018.4.17,4.8693
2018.4.18,4.9831
2018.4.19,4.7524
2018.4.20,4.4657
2018.4.21,4.0074
2018.4.22,4.5063
2018.4.23,5.4111
2018.4.24,5.1433
2018.4.25,4.8883
2018.4.26,5.0043
2018.4.27,4.542
2018.4.28,3.7609
2018.4.29,4.2182
2018.4.30,5.0205
2018.5.1,5.6991
2018.5.2,5.7506
2018.5.3,5.0792
2018.5.4,4.4462
2018.5.5,3.9469
2018.5.6,4.6119
2018.5.7,5.0603
2018.5.8,5.43
2018.5.9,4.4914
2018.5.10,4.7627
2018.5.11,4.3695
2018.5.12,4.0977
2018.5.13,4.2024
2018.5.14,5.1384
2018.5.15,4.7334
2018.5.16,4.7451
2018.5.17,4.9587
2018.5.18,4.4733
2018.5.19,4.1758
2018.5.20,4.5867
2018.5.21,5.049
2018.5.22,4.96
2018.5.23,5.2743
2018.5.24,4.6381
2018.5.25,3.9487
2018.5.26,3.778
2018.5.27,4.3415
2018.5.28,4.9993
2018.5.29,4.9451
2018.5.30,4.3519
2018.5.31,4.0778
2018.6.1,3.8873
2018.6.2,3.8629
2018.6.3,4.3442
2018.6.4,4.8287
2018.6.5,4.4088
2018.6.6,4.5848
2018.6.7,4.5587
2018.6.8,3.9803
2018.6.9,3.7681
2018.6.10,4.179
2018.6.11,4.8386
2018.6.12,4.3392
2018.6.13,3.8634
2018.6.14,4.4074
2018.6.15,4.2178
2018.6.16,4.034
2018.6.17,4.2684
2018.6.18,4.6923
2018.6.19,4.8129
2018.6.20,4.4801
2018.6.21,4.0697
2018.6.22,4.0846
2018.6.23,3.6232
2018.6.24,3.9803
2018.6.25,4.6512
2018.6.26,4.3207
2018.6.27,4.1139
2018.6.28,3.9198
2018.6.29,3.7523
2018.6.30,3.8981
2018.7.1,4.4097
2018.7.2,4.9108
2018.7.3,4.5975
2018.7.4,4.3117
2018.7.5,4.8756
2018.7.6,4.6747
2018.7.7,4.1257
2018.7.8,4.3302
2018.7.9,4.9244
2018.7.10,4.472
2018.7.11,5.3826
2018.7.12,4.9691
2018.7.13,4.5858
2018.7.14,4.365
2018.7.15,4.8269
2018.7.16,5.6124
2018.7.17,5.2797
2018.7.18,5.2029
2018.7.19,5.4039
2018.7.20,4.974
2018.7.21,4.9203
2018.7.22,5.1068
2018.7.23,5.9167
2018.7.24,5.9167
2018.7.25,5.2657
2018.7.26,5.2214
2018.7.27,4.9316
2018.7.28,4.8002
2018.7.29,5.1402
2018.7.30,5.5966
2018.7.31,5.6192
2018.8.1,5.421
2018.8.2,5.281
2018.8.3,5.1917
2018.8.4,4.8174
2018.8.5,4.8941
2018.8.6,5.9687
2018.8.7,5.9109
2018.8.8,5.4291
2018.8.9,5.319
2018.8.10,4.4345
2018.8.11,4.025
2018.8.12,4.3907
2018.8.13,5.1781
2018.8.14,5.0851
2018.8.15,4.5081
2018.8.16,5.2363
2018.8.17,4.7022
2018.8.18,3.9121
2018.8.19,4.4634
2018.8.20,5.0634
2018.8.21,4.9695
2018.8.22,4.686
2018.8.23,5.0314
2018.8.24,4.2778
2018.8.25,4.2291
2018.8.26,4.5514
2018.8.27,5.1212
2018.8.28,5.1596
2018.8.29,5.0345
2018.8.30,4.9022
2018.8.31,4.6905
2018.9.1,4.4629
2018.9.2,4.4625
2018.9.3,5.4973
2018.9.4,4.8449
2018.9.5,4.6147
2018.9.6,4.1505
2018.9.7,3.8765
2018.9.8,3.6805
2018.9.9,4.3713
2018.9.10,5.1528
2018.9.11,5.067
2018.9.12,5.1172
2018.9.13,4.6422
2018.9.14,4.5397
2018.9.15,4.4214
2018.9.16,4.7099
2018.9.17,5.3998
2018.9.18,5.221
2018.9.19,4.5325
2018.9.20,4.3677
2018.9.21,3.89
2018.9.22,3.2665
2018.9.23,3.3627
2018.9.24,3.5329
2018.9.25,4.6833
2018.9.26,5.505
2018.9.27,6.1818
2018.9.28,5.4598
2018.9.29,5.184
2018.9.30,5.0165
2018.10.1,6.0043
2018.10.2,5.4052
2018.10.3,5.1483
2018.10.4,5.5122
2018.10.5,4.9736
2018.10.6,4.6584
2018.10.7,4.9415
2018.10.8,5.2765
2018.10.9,5.142
2018.10.10,5.8039
2018.10.11,5.5321
2018.10.12,5.3054
2018.10.13,4.1957
2018.10.14,4.8855
2018.10.15,6.3782
2018.10.16,5.831
2018.10.17,5.533
2018.10.18,5.2689
2018.10.19,4.7058
2018.10.20,4.2553
2018.10.21,4.6774
2018.10.22,5.6255
2018.10.23,5.6021
2018.10.24,5.1275
2018.10.25,5.184
2018.10.26,4.8318
2018.10.27,4.1903
2018.10.28,4.9063
2018.10.29,6.1222
2018.10.30,5.6987
2018.10.31,5.57
2018.11.1,5.7691
2018.11.2,5.3145
2018.11.3,4.9876
2018.11.4,5.426
2018.11.5,6.2445
2018.11.6,6.4314
2018.11.7,6.3994
2018.11.8,5.9592
2018.11.9,5.119
2018.11.10,4.7645
2018.11.11,5.3154
2018.11.12,5.9745
2018.11.13,5.7786
2018.11.14,6.0138
2018.11.15,4.9596
2018.11.16,4.9027
2018.11.17,4.3632
2018.11.18,5.1167
2018.11.19,6.1344
2018.11.20,6.7172
2018.11.21,5.7714
2018.11.22,4.9442
2018.11.23,4.7867
2018.11.24,4.225
2018.11.25,5.1686
2018.11.26,6.2391
2018.11.27,5.91
2018.11.28,6.0152
2018.11.29,5.5921
2018.11.30,5.2052
2018.12.1,4.7352
2018.12.2,5.9578
2018.12.3,6.0405
2018.12.4,5.9515
2018.12.5,5.5303
2018.12.6,5.6156
2018.12.7,5.0228
2018.12.8,4.4313
2018.12.9,5.0517
2018.12.10,6.0603
2018.12.11,5.4413
2018.12.12,4.9849
2018.12.13,5.5962
2018.12.14,4.7045
2018.12.15,4.5415
2018.12.16,4.7542
2018.12.17,6.0391
2018.12.18,5.7032
2018.12.19,6.0346
2018.12.20,5.133
2018.12.21,4.6887
2018.12.22,4.5993
2018.12.23,4.8539
2018.12.24,4.9334
2018.12.25,4.867
2018.12.26,5.6702
2018.12.27,5.0341
2018.12.28,5.0973
2018.12.29,4.5122
2018.12.30,5.5411
2018.12.31,5.1605
2019.1.1,5.9154
2019.1.2,6.4328
2019.1.3,6.1172
2019.1.4,5.7389
2019.1.5,5.5122
2019.1.6,5.5741
2019.1.7,6.7786
2019.1.8,6.6418
2019.1.9,6.249
2019.1.10,5.9073
2019.1.11,5.1185
2019.1.12,5.1158
2019.1.13,5.5109
2019.1.14,6.3714
2019.1.15,6.203
2019.1.16,6.263
2019.1.17,5.7321
2019.1.18,5.5176
2019.1.19,7.0856
2019.1.20,5.761
2019.1.21,6.4012
2019.1.22,6.1014
2019.1.23,6.4391
2019.1.24,5.6215
2019.1.25,5.0088
2019.1.26,4.4675
2019.1.27,5.3361
2019.1.28,6.2238
2019.1.29,5.3375
2019.1.30,4.7632
2019.1.31,4.0232
2019.2.1,3.9388
2019.2.2,3.7072
2019.2.3,3.8236
2019.2.4,3.9537
2019.2.5,4.2747
2019.2.6,5.952
2019.2.7,7.2653
2019.2.8,5.8224
2019.2.9,5.4269
2019.2.10,5.0174
2019.2.11,5.7077
2019.2.12,5.1984
2019.2.13,5.0472
2019.2.14,4.6702
2019.2.15,4.7483
2019.2.16,4.5402
2019.2.17,4.8598
2019.2.18,5.0616
2019.2.19,4.9903
2019.2.20,5.0228
2019.2.21,4.6774
2019.2.22,3.9884
2019.2.23,4.165
2019.2.24,4.7894
2019.2.25,5.4151
2019.2.26,4.8941
2019.2.27,4.6905
2019.2.28,4.2837
2019.3.1,4.1343
2019.3.2,4.3392
2019.3.3,4.821
2019.3.4,5.1858
2019.3.5,5.5316
2019.3.6,4.9185
2019.3.7,4.8571
2019.3.8,4.2918
2019.3.9,4.0449
2019.3.10,4.7104
2019.3.11,5.0688
2019.3.12,4.7903
2019.3.13,4.6485
2019.3.14,4.4196
2019.3.15,3.811
2019.3.16,3.5907
2019.3.17,4.1546
2019.3.18,4.8318
2019.3.19,4.672
2019.3.20,4.8666
2019.3.21,4.4332
2019.3.22,4.072
2019.3.23,3.6435
2019.3.24,4.053
2019.3.25,4.8991
2019.3.26,4.4751
2019.3.27,4.3149
2019.3.28,4.1848
2019.3.29,3.7559
2019.3.30,3.8557
2019.3.31,4.3997
2019.4.1,4.9384
2019.4.2,4.5826
2019.4.3,4.8142
2019.4.4,4.2756
2019.4.5,3.8033
2019.4.6,3.5681
2019.4.7,4.1754
2019.4.8,4.9393
2019.4.9,4.9618
2019.4.10,4.6214
2019.4.11,4.2774
2019.4.12,4.058
2019.4.13,3.5713
2019.4.14,3.993
2019.4.15,4.6128
2019.4.16,4.1582
2019.4.17,4.2083
2019.4.18,4.3347
2019.4.19,3.402
2019.4.20,2.8715
2019.4.21,3.1721
2019.4.22,3.8643
2019.4.23,3.695
2019.4.24,3.6123
2019.4.25,3.5735
2019.4.26,3.7121
2019.4.27,3.2399
2019.4.28,3.8277
2019.4.29,4.639
2019.4.30,3.774
2019.5.1,3.9045
2019.5.2,3.9803
2019.5.3,3.369
2019.5.4,3.1631
2019.5.5,3.3049
2019.5.6,4.0914
2019.5.7,4.7022
2019.5.8,4.151
2019.5.9,3.9153
2019.5.10,3.4494
2019.5.11,3.1329
2019.5.12,3.8404
2019.5.13,4.2115
2019.5.14,3.7026
2019.5.15,3.8584
2019.5.16,3.8318
2019.5.17,3.5681
2019.5.18,3.4737
2019.5.19,4.113
2019.5.20,4.4833
2019.5.21,4.6756
2019.5.22,4.4097
2019.5.23,4.1334
2019.5.24,3.7532
2019.5.25,3.7094
2019.5.26,3.3947
2019.5.27,4.9275
2019.5.28,4.6002
2019.5.29,4.2986
2019.5.30,4.5415
2019.5.31,4.1559
2019.6.1,4.397
2019.6.2,4.4002
2019.6.3,5.3921
2019.6.4,5.0142
2019.6.5,4.7903
2019.6.6,4.4815
2019.6.7,4.9962
2019.6.8,4.104
2019.6.9,4.1767
2019.6.10,5.2616
2019.6.11,4.8277
2019.6.12,5.1524
2019.6.13,4.8029
2019.6.14,4.5022
2019.6.15,4.1221
2019.6.16,4.5424
2019.6.17,5.5605
2019.6.18,5.4323
2019.6.19,5.8608
2019.6.20,5.0865
2019.6.21,4.7803
2019.6.22,4.4517
2019.6.23,4.4169
2019.6.24,5.5149
2019.6.25,5.4792
2019.6.26,5.1745
2019.6.27,4.8314
2019.6.28,4.4742
2019.6.29,4.3108
2019.6.30,4.3704
2019.7.1,5.7547
2019.7.2,5.3086
2019.7.3,5.7
2019.7.4,4.7253
2019.7.5,4.118
2019.7.6,4.0891
2019.7.7,4.2042
2019.7.8,4.6973
2019.7.9,4.425
2019.7.10,3.9636
2019.7.11,4.0855
2019.7.12,3.9324
2019.7.13,3.7839
2019.7.14,4.1875
2019.7.15,4.6002
2019.7.16,4.4706
2019.7.17,4.2747
2019.7.18,4.5704
2019.7.19,3.9902
2019.7.20,3.4864
2019.7.21,5.4698
2019.7.22,5.505
2019.7.23,5.4066
2019.7.24,5.0585
2019.7.25,5.1677
2019.7.26,4.9004
2019.7.27,4.3135
2019.7.28,4.6232
2019.7.29,5.7479
2019.7.30,5.3975
2019.7.31,5.2449
2019.8.1,5.5695
2019.8.2,4.5072
2019.8.3,4.2751
2019.8.4,4.4444
2019.8.5,5.4729
2019.8.6,5.5411
2019.8.7,5.2987
2019.8.8,5.0729
2019.8.9,4.9555
2019.8.10,4.1176
2019.8.11,5.1998
2019.8.12,6.1244
2019.8.13,5.6671
2019.8.14,4.8548
2019.8.15,5.4833
2019.8.16,5.1935
2019.8.17,4.7596
2019.8.18,5.5912
2019.8.19,6.2639
2019.8.20,5.6341
2019.8.21,5.9285
2019.8.22,5.4133
2019.8.23,4.9519
2019.8.24,4.551
2019.8.25,5.323
2019.8.26,6.1768
2019.8.27,6.1267
2019.8.28,5.8319
2019.8.29,5.4228
2019.8.30,4.9158
2019.8.31,4.5542
2019.9.1,5.8242
2019.9.2,6.4567
2019.9.3,6.2996
2019.9.4,5.7637
2019.9.5,5.6616
2019.9.6,4.8305
2019.9.7,4.9682
2019.9.8,4.9998
2019.9.9,5.0661
2019.9.10,4.4223
2019.9.11,4.1135
2019.9.12,4.7591
2019.9.13,4.6354
2019.9.14,5.2264
2019.9.15,6.207
2019.9.16,7.9746
2019.9.17,6.6572
2019.9.18,5.8513
2019.9.19,5.9962
2019.9.20,6.0034
2019.9.21,5.198
2019.9.22,5.989
2019.9.23,6.6852
2019.9.24,5.8757
2019.9.25,5.7199
2019.9.26,5.7921
2019.9.27,4.9388
2019.9.28,5.3641
2019.9.29,4.9108
2019.9.30,6.166
2019.10.1,6.4689
2019.10.2,5.775
2019.10.3,5.6111
2019.10.4,6.0034
2019.10.5,6.9931
2019.10.6,7.5818
2019.10.7,8.5977
2019.10.8,7.9868
2019.10.9,7.3927
2019.10.10,7.641
2019.10.11,7.6319
2019.10.12,6.5366
2019.10.13,6.8003
2019.10.14,7.9042
2019.10.15,7.8297
2019.10.16,7.7976
2019.10.17,7.2473
2019.10.18,6.4188
2019.10.19,5.8748
2019.10.20,7.2256
2019.10.21,7.8681
2019.10.22,8.0171
2019.10.23,9.0853
2019.10.24,8.7385
2019.10.25,8.6175
2019.10.26,7.9146
2019.10.27,8.2902
2019.10.28,9.6054
2019.10.29,8.8613
2019.10.30,7.915
2019.10.31,7.6315
2019.11.1,7.2712
2019.11.2,6.7935
2019.11.3,6.9583
2019.11.4,7.4482
2019.11.5,8.3412
2019.11.6,8.5877
2019.11.7,8.1755
2019.11.8,7.5191
2019.11.9,7.7511
2019.11.10,7.9231
2019.11.11,9.288
2019.11.12,9.1088
2019.11.13,7.9629
2019.11.14,7.9679
2019.11.15,7.8748
2019.11.16,6.9917
2019.11.17,8.6907
2019.11.18,9.1178
2019.11.19,8.9259
2019.11.20,8.5065
2019.11.21,8.4311
2019.11.22,8.0997
2019.11.23,7.6879
2019.11.24,7.678
2019.11.25,8.8938
2019.11.26,16.3903
2019.11.27,17.3823
2019.11.28,20.7784
2019.11.29,16.5448
2019.11.30,8.8749
2019.12.1,9.8605
2019.12.2,10.5039
2019.12.3,9.9092
2019.12.4,9.4505
2019.12.5,9.5088
2019.12.6,8.7133
2019.12.7,7.3313
2019.12.8,7.4667
2019.12.9,10.5477
2019.12.10,9.6298
2019.12.11,10.7003
2019.12.12,9.7413
2019.12.13,8.0274
2019.12.14,6.4229
2019.12.15,7.296
2019.12.16,9.576
2019.12.17,9.1408
2019.12.18,8.2094
2019.12.19,7.4437
2019.12.20,6.0856
2019.12.21,5.798
2019.12.22,5.6756
2019.12.23,7.631
2019.12.24,6.1885
2019.12.25,6.5353
2019.12.26,7.413
2019.12.27,7.0143
2019.12.28,5.6188
2019.12.29,6.0833
2019.12.30,9.6356
2019.12.31,8.6469
2020.1.1,10.2862
2020.1.2,10.3436
2020.1.3,9.0121
2020.1.4,7.217
2020.1.5,6.7524
2020.1.6,10.2045
2020.1.7,9.8113
2020.1.8,9.874
2020.1.9,9.842
2020.1.10,8.8889
2020.1.11,5.7465
2020.1.12,6.2021
2020.1.13,9.6596
2020.1.14,9.3453
2020.1.15,9.2447
2020.1.16,8.6234
2020.1.17,6.7254
2020.1.18,7.2568
2020.1.19,7.0613
2020.1.20,6.9312
2020.1.21,6.4581
2020.1.22,6.5326
2020.1.23,5.6468
2020.1.24,5.4657
2020.1.25,5.4346
2020.1.26,6.4414
2020.1.27,8.3299
2020.1.28,9.232
2020.1.29,9.0997
2020.1.30,7.9624
2020.1.31,6.9813
2020.2.1,6.7294
2020.2.2,7.1263
2020.2.3,8.6997
2020.2.4,9.9792
2020.2.5,9.5399
2020.2.6,7.8604
2020.2.7,6.3407
2020.2.8,7.6297
2020.2.9,9.4975
2020.2.10,9.1954
2020.2.11,8.7859
2020.2.12,8.6907
2020.2.13,8.0577
2020.2.14,7.1416
2020.2.15,6.3646
2020.2.16,8.0879
2020.2.17,8.9679
2020.2.18,8.5783
2020.2.19,7.7281
2020.2.20,7.3218
2020.2.21,5.5032
2020.2.22,5.5429
2020.2.23,7.4513
2020.2.24,7.8943
2020.2.25,8.4825
2020.2.26,7.7326
2020.2.27,7.3791
2020.2.28,6.6802
2020.2.29,7.3024
2020.3.1,8.4672
2020.3.2,8.6424
2020.3.3,8.6302
2020.3.4,8.8952
2020.3.5,8.2139
2020.3.6,6.4174
2020.3.7,6.5737
2020.3.8,6.9321
2020.3.9,7.4568
2020.3.10,7.757
2020.3.11,7.1945
2020.3.12,6.743
2020.3.13,6.4716
2020.3.14,6.4698
2020.3.15,7.1001
2020.3.16,7.4992
2020.3.17,7.5516
2020.3.18,7.1768
2020.3.19,7.1014
2020.3.20,6.2391
2020.3.21,6.7922
2020.3.22,6.9642
2020.3.23,7.8961
2020.3.24,8.278
2020.3.25,7.0157
2020.3.26,6.7132
2020.3.27,6.5312
2020.3.28,6.1759
2020.3.29,6.9254
2020.3.30,7.4766
2020.3.31,7.6017
2020.4.1,7.9579
2020.4.2,7.5565
2020.4.3,6.584
2020.4.4,6.1971
2020.4.5,7.7109
2020.4.6,7.5868
2020.4.7,7.5254
2020.4.8,7.3407
2020.4.9,7.5778
2020.4.10,6.3673
2020.4.11,6.556
2020.4.12,7.8058
2020.4.13,8.0302
2020.4.14,7.0387
2020.4.15,6.3673
2020.4.16,6.8599
2020.4.17,7.6455
2020.4.18,7.7719
2020.4.19,7.934
2020.4.20,8.5399
2020.4.21,7.6816
2020.4.22,7.3263
2020.4.23,7.3574
2020.4.24,7.2337
2020.4.25,6.8111
2020.4.26,8.0134
2020.4.27,8.2496
2020.4.28,7.1814
2020.4.29,5.938
2020.4.30,5.9596
2020.5.1,6.4256
2020.5.2,6.2608
2020.5.3,6.9935
2020.5.4,7.189
2020.5.5,7.4328
2020.5.6,7.9963
2020.5.7,7.2838
2020.5.8,6.9606
2020.5.9,6.1872
2020.5.10,6.6838
2020.5.11,7.0807
2020.5.12,7.1322
2020.5.13,6.9479
2020.5.14,6.5606
2020.5.15,6.8301
2020.5.16,6.4757
2020.5.17,6.7895
2020.5.18,8.0107
2020.5.19,8.1859
2020.5.20,7.2242
2020.5.21,6.7412
2020.5.22,5.8432
2020.5.23,6.086
2020.5.24,7.0179
2020.5.25,7.9308
2020.5.26,7.2929
2020.5.27,6.9949
2020.5.28,6.2576
2020.5.29,5.6946
2020.5.30,5.2585
2020.5.31,6.2666
2020.6.1,7.2112
2020.6.2,6.6409
2020.6.3,6.3642
2020.6.4,6.1614
2020.6.5,5.5402
2020.6.6,5.8869
2020.6.7,5.9827
2020.6.8,6.7457
2020.6.9,6.342
2020.6.10,5.9213
2020.6.11,6.1565
2020.6.12,5.6589
2020.6.13,5.3221
2020.6.14,6.0662
2020.6.15,6.8278
2020.6.16,6.6527
2020.6.17,6.5944
2020.6.18,6.0978
2020.6.19,6.0084
2020.6.20,5.2174
2020.6.21,5.7425
2020.6.22,7.0048
2020.6.23,6.5353
2020.6.24,6.3479
2020.6.25,6.1863
2020.6.26,5.5366
2020.6.27,5.3307
2020.6.28,5.784
2020.6.29,6.836
2020.6.30,6.6463
2020.7.1,7.0933
2020.7.2,6.2757
2020.7.3,5.8788
2020.7.4,5.5077
2020.7.5,5.7226
2020.7.6,6.9949
2020.7.7,6.7055
2020.7.8,6.2463
2020.7.9,6.0201
2020.7.10,5.4964
2020.7.11,5.0526
2020.7.12,6.3213
2020.7.13,7.0983
2020.7.14,6.8269
2020.7.15,6.7276
2020.7.16,6.4183
2020.7.17,5.9669
2020.7.18,5.4562
2020.7.19,6.3411
2020.7.20,7.608
2020.7.21,7.1606
2020.7.22,6.9195
2020.7.23,6.6283
2020.7.24,6.3922
2020.7.25,5.468
2020.7.26,5.8738
2020.7.27,6.7588
2020.7.28,6.5895
2020.7.29,6.556
2020.7.30,6.0012
2020.7.31,5.7881
2020.8.1,5.5316
2020.8.2,6.4942
2020.8.3,6.8644
2020.8.4,6.3718
2020.8.5,6.5294
2020.8.6,6.408
2020.8.7,5.9366
2020.8.8,5.8788
2020.8.9,6.5533
2020.8.10,6.9832
2020.8.11,6.6301
2020.8.12,7.0089
2020.8.13,6.0531
2020.8.14,5.319
2020.8.15,5.374
2020.8.16,5.8368
2020.8.17,7.2541
2020.8.18,6.8328
2020.8.19,6.9204
2020.8.20,6.7236
2020.8.21,6.282
2020.8.22,6.8734
2020.8.23,7.0617
2020.8.24,7.6017
2020.8.25,6.7217
2020.8.26,6.9479
2020.8.27,6.9385
2020.8.28,6.3542
2020.8.29,6.4901
2020.8.30,6.7028
2020.8.31,7.8198
2020.9.1,7.7895
2020.9.2,7.8776
2020.9.3,7.7398
2020.9.4,6.7795
2020.9.5,7.0951
2020.9.6,7.7484
2020.9.7,8.5426
2020.9.8,8.6586
2020.9.9,6.9958
2020.9.10,10.9802
2020.9.11,7.5091
2020.9.12,8.208
2020.9.13,10.4465
2020.9.14,10.1914
2020.9.15,9.8059
2020.9.16,9.2456
2020.9.17,8.8112
2020.9.18,7.897
2020.9.19,7.348
2020.9.20,8.9151
2020.9.21,9.6591
2020.9.22,9.0623
2020.9.23,9.7702
2020.9.24,8.9078
2020.9.25,8.4162
2020.9.26,7.1791
2020.9.27,7.4965
2020.9.28,7.3511
2020.9.29,6.1678
2020.9.30,6.3637
2020.10.1,7.5109
2020.10.2,9.1318
2020.10.3,9.0708
2020.10.4,10.0343
2020.10.5,11.5495
2020.10.6,10.5535
2020.10.7,9.4749
2020.10.8,9.2952
2020.10.9,8.4559
2020.10.10,8.7832
2020.10.11,8.934
2020.10.12,10.7598
2020.10.13,9.5562
2020.10.14,10.0018
2020.10.15,9.1241
2020.10.16,9.1647
2020.10.17,8.339
2020.10.18,10.2614
2020.10.19,10.8899
2020.10.20,10.8438
2020.10.21,10.6452
2020.10.22,10.1657
2020.10.23,9.4668
2020.10.24,8.9087
2020.10.25,9.679
2020.10.26,10.9138
2020.10.27,9.6207
2020.10.28,9.6058
2020.10.29,9.3327
2020.10.30,9.367
2020.10.31,9.4849
2020.11.1,11.2393
2020.11.2,11.3603
2020.11.3,10.7535
2020.11.4,9.8302
2020.11.5,9.7278
2020.11.6,10.1445
2020.11.7,9.3241
2020.11.8,10.8271
2020.11.9,11.1183
2020.11.10,11.0303
2020.11.11,10.5138
2020.11.12,10.8009
2020.11.13,9.7404
2020.11.14,8.414309502
2020.11.15,8.360776901
2020.11.16,9.346494675
2020.11.17,10.2481823
2020.11.18,10.06781387
2020.11.19,9.944960594
2020.11.20,10.48652649
2020.11.21,10.25328064
2020.11.22,10.48045254
2020.11.23,11.93485928
2020.11.24,13.920331
2020.11.25,14.90861893
2020.11.26,15.04919434
2020.11.27,15.35944176
2020.11.28,14.84971523
2020.11.29,13.29224014
2020.11.30,12.93993855
2020.12.1,13.31731606
2020.12.2,13.675354
2020.12.3,13.58360291
2020.12.4,14.02617073
2020.12.5,14.38040733
2020.12.6,14.26568413
2020.12.7,14.87273598
2020.12.8,15.85968018
2020.12.9,16.14242172
2020.12.10,16.05964088
2020.12.11,16.19059944
2020.12.12,16.1486187